user_id,acquisition_date,cancellation_month,gender,marital_status,age,income_segment,country,channel,campaign_id,device_type,plan_type
279,2024-01-01,2024-10-01,Female,Married,32,Medium,Czech Republic,Paid Ads,Paid Ads_B,iOS,Basic
280,2024-02-01,2024-07-01,Male,Single,23,Low,Netherlands,Paid Ads,Paid Ads_A,Android,Standard
281,2024-04-01,2024-08-01,Male,Single,37,High,Portugal,Paid Ads,Paid Ads_B,Android,Premium
282,2024-04-01,,Female,Married,37,High,Poland,Organic,Organic_C,Web,Premium
283,2024-06-01,,Female,Single,31,Medium,Switzerland,Paid Ads,Paid Ads_C,Web,Basic
284,2024-07-01,,Female,Single,36,High,Portugal,Referral,Referral_A,Android,Premium
285,2024-02-01,2024-09-01,Male,Single,23,Low,Germany,Organic,Organic_B,Android,Basic
286,2024-03-01,2024-06-01,Female,Married,42,High,Switzerland,Organic,Organic_A,Android,Premium
287,2024-01-01,2024-11-01,Male,Married,25,Low,Switzerland,Referral,Referral_A,Android,Basic
288,2024-05-01,,Male,Single,28,Medium,Czech Republic,Organic,Organic_A,iOS,Basic
289,2024-01-01,2024-10-01,Male,Single,41,High,France,Paid Ads,Paid Ads_A,iOS,Standard
290,2024-08-01,2025-03-01,Female,Single,47,High,Portugal,Organic,Organic_A,Android,Premium
291,2024-01-01,2024-12-01,Male,Single,50,High,Poland,Referral,Referral_A,Android,Standard
292,2024-03-01,2024-08-01,Female,Single,45,High,Czech Republic,Paid Ads,Paid Ads_B,Android,Premium
293,2024-01-01,2024-10-01,Female,Married,31,Medium,Netherlands,Organic,Organic_A,Web,Basic
294,2024-02-01,2024-11-01,Female,Single,19,Low,Germany,Paid Ads,Paid Ads_A,Android,Standard
295,2024-02-01,2024-09-01,Female,Single,49,High,Belgium,Organic,Organic_B,Web,Standard
296,2024-04-01,2024-05-01,Female,Married,48,High,Italy,Organic,Organic_C,Android,Standard
297,2024-06-01,2024-09-01,Male,Single,28,Medium,Germany,Referral,Referral_B,Android,Basic
298,2024-07-01,,Male,Single,44,High,Belgium,Paid Ads,Paid Ads_B,Android,Premium
299,2024-05-01,2025-02-01,Male,Single,31,Medium,Belgium,Paid Ads,Paid Ads_C,Web,Basic
300,2024-08-01,,Male,Single,50,High,Switzerland,Referral,Referral_B,Android,Premium
301,2024-01-01,,Male,Married,29,Medium,Italy,Paid Ads,Paid Ads_C,iOS,Basic
302,2024-01-01,,Female,Single,54,Premium,Netherlands,Organic,Organic_A,Android,Standard
303,2024-03-01,2024-04-01,Female,Single,42,High,Spain,Organic,Organic_B,Android,Standard
304,2024-06-01,2024-09-01,Male,Married,52,Premium,Spain,Paid Ads,Paid Ads_C,Android,Premium
305,2024-02-01,,Male,Married,30,Medium,Austria,Organic,Organic_A,iOS,Standard
306,2024-05-01,,Male,Single,39,High,Belgium,Paid Ads,Paid Ads_C,Web,Premium
307,2024-04-01,,Female,Single,25,Low,Netherlands,Paid Ads,Paid Ads_C,Android,Basic
308,2024-02-01,2025-01-01,Female,Married,43,High,Czech Republic,Paid Ads,Paid Ads_C,Android,Premium
309,2024-08-01,2025-07-01,Female,Single,43,High,Austria,Paid Ads,Paid Ads_B,iOS,Premium
310,2024-06-01,2024-08-01,Male,Married,58,Premium,Italy,Paid Ads,Paid Ads_A,Android,Premium
311,2024-08-01,2025-06-01,Male,Married,39,High,Czech Republic,Referral,Referral_C,iOS,Premium
312,2024-07-01,2025-05-01,Male,Married,42,High,Spain,Paid Ads,Paid Ads_A,Android,Standard
313,2024-04-01,2024-06-01,Male,Single,30,Medium,Austria,Paid Ads,Paid Ads_C,iOS,Standard
314,2024-07-01,2024-11-01,Female,Single,40,High,Spain,Organic,Organic_C,iOS,Premium
315,2024-03-01,2024-08-01,Male,Married,31,Medium,Belgium,Paid Ads,Paid Ads_B,Android,Standard
316,2024-08-01,,Male,Single,36,High,Austria,Paid Ads,Paid Ads_A,Android,Standard
317,2024-03-01,2024-07-01,Male,Single,36,High,Spain,Paid Ads,Paid Ads_C,Android,Standard
318,2024-01-01,,Female,Single,31,Medium,Austria,Organic,Organic_C,Android,Standard
319,2024-07-01,2025-03-01,Female,Single,35,Medium,Belgium,Paid Ads,Paid Ads_A,Android,Standard
320,2024-06-01,2024-12-01,Male,Married,31,Medium,Spain,Paid Ads,Paid Ads_C,Android,Basic
321,2024-08-01,2025-05-01,Female,Single,31,Medium,Italy,Referral,Referral_B,Web,Standard
322,2024-05-01,2024-12-01,Female,Married,45,High,Netherlands,Organic,Organic_B,Web,Premium
323,2024-04-01,2024-09-01,Female,Single,36,High,Italy,Paid Ads,Paid Ads_B,Android,Premium
324,2024-02-01,2024-10-01,Female,Single,38,High,Belgium,Organic,Organic_C,iOS,Premium
325,2024-06-01,2024-10-01,Female,Single,20,Low,Germany,Paid Ads,Paid Ads_B,iOS,Basic
326,2024-06-01,,Male,Married,39,High,Belgium,Organic,Organic_C,Android,Standard
327,2024-03-01,2024-07-01,Male,Married,40,High,Italy,Referral,Referral_B,Android,Premium
328,2024-07-01,,Male,Single,31,Medium,Austria,Organic,Organic_A,Android,Standard
329,2024-08-01,2025-06-01,Female,Married,55,Premium,Netherlands,Paid Ads,Paid Ads_B,iOS,Premium
330,2024-08-01,2025-06-01,Female,Single,18,,Belgium,Paid Ads,Paid Ads_A,Android,Basic
331,2024-01-01,2024-11-01,Female,Married,42,High,Austria,Paid Ads,Paid Ads_B,iOS,Premium
332,2024-01-01,2024-10-01,Female,Married,42,High,Netherlands,Paid Ads,Paid Ads_C,Web,Standard
333,2024-04-01,2024-09-01,Male,Married,40,High,Switzerland,Organic,Organic_A,iOS,Standard
334,2024-03-01,2024-04-01,Male,Married,36,High,Portugal,Organic,Organic_A,Web,Standard
335,2024-06-01,2025-02-01,Male,Single,40,High,France,Organic,Organic_C,iOS,Standard
336,2024-08-01,,Male,Single,43,High,Netherlands,Paid Ads,Paid Ads_A,Android,Standard
337,2024-05-01,2024-11-01,Male,Single,27,Medium,Netherlands,Paid Ads,Paid Ads_A,Web,Basic
338,2024-03-01,,Male,Single,37,High,France,Referral,Referral_C,Android,Premium
339,2024-04-01,2024-09-01,Female,Married,33,Medium,Belgium,Paid Ads,Paid Ads_A,Web,Basic
340,2024-04-01,,Female,Single,24,Low,Czech Republic,Referral,Referral_A,Android,Basic
341,2024-03-01,,Male,Married,42,High,Austria,Organic,Organic_C,Web,Standard
342,2024-04-01,2024-10-01,Female,Single,29,Medium,Switzerland,Organic,Organic_A,Android,Standard
343,2024-03-01,2024-09-01,Male,Single,20,Low,Spain,Organic,Organic_C,Android,Basic
344,2024-02-01,,Male,Married,29,Medium,Portugal,Organic,Organic_A,Android,Standard
345,2024-03-01,2024-10-01,Female,Single,27,Medium,Poland,Referral,Referral_C,Android,Standard
346,2024-07-01,2025-03-01,Male,Married,45,High,Netherlands,Paid Ads,Paid Ads_B,iOS,Premium
347,2024-03-01,,Male,Single,36,High,Germany,Organic,Organic_A,Android,Standard
348,2024-04-01,2024-05-01,Male,Married,48,High,Sweden,Paid Ads,Paid Ads_A,iOS,Premium
349,2024-08-01,2025-05-01,Female,Single,28,Medium,Czech Republic,Paid Ads,Paid Ads_B,iOS,Basic
350,2024-07-01,2025-02-01,Female,Single,43,High,Austria,Organic,Organic_B,iOS,Premium
351,2024-04-01,2024-09-01,Female,Married,63,Premium,Germany,Paid Ads,Paid Ads_C,iOS,Standard
352,2024-01-01,2024-10-01,Female,Married,38,High,Spain,Organic,Organic_A,Android,Premium
353,2024-01-01,,Male,Single,43,High,Netherlands,Paid Ads,Paid Ads_A,Android,Standard
354,2024-08-01,2025-01-01,Female,Single,41,High,Switzerland,Organic,Organic_C,Android,Premium
355,2024-08-01,,Female,Single,20,Low,Germany,Paid Ads,Paid Ads_B,Android,Standard
356,2024-07-01,2025-05-01,Female,Single,40,High,Italy,Paid Ads,Paid Ads_A,Android,Standard
357,2024-02-01,2024-12-01,Male,Married,38,High,Belgium,Paid Ads,Paid Ads_B,Web,Standard
358,2024-08-01,,Female,Married,32,Medium,Sweden,Referral,Referral_C,Android,Standard
359,2024-01-01,,Female,Single,26,Medium,Sweden,Referral,Referral_A,Android,Standard
360,2024-03-01,2024-06-01,Male,Single,41,High,Poland,Organic,Organic_C,iOS,Premium
361,2024-04-01,2024-11-01,Male,Married,25,Low,Germany,Organic,Organic_C,Web,Standard
362,2024-01-01,2024-10-01,Male,Single,56,Premium,Germany,Organic,Organic_A,Web,Standard
363,2024-01-01,2024-08-01,Male,Married,36,High,Sweden,Organic,Organic_B,iOS,Standard
364,2024-02-01,,Female,Single,22,Low,Poland,Paid Ads,Paid Ads_B,Android,Standard
365,2024-07-01,2025-04-01,Male,Married,29,Medium,Portugal,Organic,Organic_C,Android,Standard
366,2024-07-01,2025-02-01,Female,Single,32,Medium,Austria,Paid Ads,Paid Ads_C,iOS,Standard
367,2024-06-01,,Female,Married,59,Premium,Germany,Organic,Organic_B,Android,Standard
368,2024-02-01,2025-01-01,Female,Single,26,Medium,France,Organic,Organic_C,Android,Standard
369,2024-03-01,,Female,Single,33,Medium,Spain,Referral,Referral_C,Web,Basic
370,2024-07-01,2025-06-01,Female,Married,29,Medium,Switzerland,Organic,Organic_A,Android,Basic
371,2024-04-01,2024-05-01,Male,Single,39,High,Portugal,Organic,Organic_C,Android,Standard
372,2024-08-01,2025-03-01,Female,Single,29,Medium,Belgium,Organic,Organic_C,iOS,Basic
373,2024-02-01,2024-12-01,Female,Single,23,Low,Spain,Organic,Organic_A,Android,Basic
374,2024-08-01,2025-06-01,Female,Single,33,Medium,Sweden,Paid Ads,Paid Ads_B,Android,Standard
375,2024-01-01,2024-10-01,Male,Married,32,Medium,Belgium,Paid Ads,Paid Ads_A,Web,Standard
376,2024-04-01,2024-08-01,Female,Married,29,Medium,Poland,Paid Ads,Paid Ads_B,iOS,Standard
377,2024-04-01,2025-01-01,Female,Single,29,Medium,Belgium,Paid Ads,Paid Ads_A,Android,Basic
378,2024-01-01,2025-02-01,Male,Married,46,High,Sweden,Paid Ads,Paid Ads_C,Android,Premium
379,2024-02-01,,Female,Single,31,Medium,Italy,Organic,Organic_B,iOS,Standard
380,2024-01-01,2024-10-01,Female,Married,23,Low,Italy,Organic,Organic_A,iOS,Standard
381,2024-08-01,2025-05-01,Male,Single,30,Medium,France,Organic,Organic_A,iOS,Standard
382,2024-06-01,2025-01-01,Female,Single,35,Medium,Spain,Organic,Organic_B,iOS,Basic
383,2024-04-01,2024-09-01,Female,Single,21,Low,Portugal,Paid Ads,Paid Ads_B,iOS,Basic
384,2024-05-01,2025-01-01,Female,Single,51,Premium,Spain,Organic,Organic_B,Web,Standard
385,2024-05-01,2024-12-01,Female,Single,43,High,Spain,Organic,Organic_B,iOS,Premium
386,2024-08-01,2025-06-01,Female,Single,49,High,France,Paid Ads,Paid Ads_A,Android,Premium
387,2024-03-01,,Male,Married,38,High,Belgium,Paid Ads,Paid Ads_B,Web,Standard
388,2024-07-01,,Male,Single,18,,Switzerland,Paid Ads,Paid Ads_B,Android,Basic
389,2024-01-01,2024-12-01,Male,Married,50,High,Italy,Organic,Organic_B,Web,Standard
390,2024-01-01,2025-02-01,Female,Single,26,Medium,Czech Republic,Paid Ads,Paid Ads_C,iOS,Basic
391,2024-03-01,,Female,Married,27,Medium,Switzerland,Organic,Organic_B,Android,Basic
392,2024-03-01,2024-07-01,Female,Married,36,High,Germany,Referral,Referral_C,iOS,Standard
393,2024-08-01,2025-01-01,Male,Married,48,High,France,Organic,Organic_B,Android,Premium
394,2024-08-01,2025-07-01,Female,Married,45,High,Poland,Paid Ads,Paid Ads_B,Web,Premium
395,2024-03-01,2024-06-01,Female,Married,44,High,Austria,Referral,Referral_A,Android,Standard
396,2024-04-01,,Female,Single,31,Medium,Spain,Organic,Organic_A,Android,Standard
397,2024-08-01,2025-03-01,Male,Married,31,Medium,Netherlands,Referral,Referral_A,Android,Standard
398,2024-06-01,2024-10-01,Male,Single,38,High,Italy,Organic,Organic_A,Android,Standard
399,2024-08-01,,Female,Single,33,Medium,Austria,Organic,Organic_B,iOS,Basic
400,2024-01-01,2025-02-01,Female,Single,43,High,France,Organic,Organic_C,Android,Standard
401,2024-08-01,2025-03-01,Female,Married,43,High,Sweden,Referral,Referral_B,Android,Premium
402,2024-04-01,2024-07-01,Male,Single,40,High,Portugal,Organic,Organic_B,Android,Premium
403,2024-03-01,2024-04-01,Male,Single,18,,Italy,Organic,Organic_B,iOS,Basic
404,2024-01-01,2025-01-01,Male,Single,36,High,Sweden,Referral,Referral_A,Android,Premium
405,2024-08-01,,Female,Married,33,Medium,Italy,Paid Ads,Paid Ads_B,Android,Standard
406,2024-04-01,2024-09-01,Male,Single,36,High,Portugal,Paid Ads,Paid Ads_B,Android,Premium
407,2024-06-01,2024-11-01,Female,Single,27,Medium,Czech Republic,Paid Ads,Paid Ads_C,iOS,Standard
408,2024-08-01,,Female,Single,21,Low,Czech Republic,Organic,Organic_A,iOS,Basic
409,2024-04-01,2024-07-01,Male,Married,39,High,Spain,Referral,Referral_C,iOS,Standard
410,2024-06-01,2024-11-01,Female,Married,31,Medium,Sweden,Paid Ads,Paid Ads_C,Android,Standard
411,2024-03-01,2024-04-01,Male,Married,40,High,Switzerland,Organic,Organic_B,iOS,Premium
412,2024-08-01,,Female,Married,28,Medium,Spain,Organic,Organic_C,Android,Basic
413,2024-06-01,2025-01-01,Female,Single,49,High,Portugal,Referral,Referral_C,Android,Premium
414,2024-01-01,2024-09-01,Male,Married,45,High,Austria,Organic,Organic_B,Android,Premium
415,2024-03-01,2024-07-01,Female,Single,37,High,Austria,Paid Ads,Paid Ads_A,Android,Standard
416,2024-01-01,2025-02-01,Female,Single,32,Medium,Netherlands,Paid Ads,Paid Ads_B,Android,Basic
417,2024-05-01,,Female,Single,43,High,Germany,Referral,Referral_A,iOS,Premium
418,2024-02-01,,Female,Single,38,High,Austria,Organic,Organic_C,Web,Standard
419,2024-08-01,2025-06-01,Female,Married,37,High,Austria,Referral,Referral_A,Android,Standard
420,2024-06-01,,Female,Single,45,High,Belgium,Organic,Organic_B,Android,Premium
421,2024-02-01,2024-10-01,Female,Married,49,High,Austria,Organic,Organic_A,Android,Premium
422,2024-02-01,,Female,Single,22,Low,Sweden,Paid Ads,Paid Ads_B,Android,Basic
423,2024-06-01,2024-07-01,Male,Single,24,Low,Austria,Organic,Organic_B,Web,Basic
424,2024-03-01,,Male,Single,27,Medium,Austria,Paid Ads,Paid Ads_B,Web,Basic
425,2024-08-01,2025-06-01,Female,Married,19,Low,Belgium,Paid Ads,Paid Ads_A,Android,Basic
426,2024-05-01,,Female,Married,34,Medium,Netherlands,Paid Ads,Paid Ads_C,Android,Basic
427,2024-01-01,,Male,Single,41,High,France,Paid Ads,Paid Ads_C,iOS,Standard
428,2024-04-01,,Female,Single,34,Medium,Belgium,Referral,Referral_C,Android,Basic
429,2024-01-01,2024-09-01,Male,Single,29,Medium,Germany,Referral,Referral_A,iOS,Basic
430,2024-04-01,2024-09-01,Male,Married,46,High,Netherlands,Paid Ads,Paid Ads_A,iOS,Standard
431,2024-01-01,2025-02-01,Male,Married,36,High,Netherlands,Paid Ads,Paid Ads_A,Web,Premium
432,2024-06-01,2025-02-01,Female,Single,38,High,Czech Republic,Paid Ads,Paid Ads_A,iOS,Standard
433,2024-05-01,2025-01-01,Female,Married,46,High,Belgium,Paid Ads,Paid Ads_B,Android,Standard
434,2024-08-01,2025-04-01,Female,Single,33,Medium,France,Organic,Organic_B,Android,Standard
435,2024-04-01,2024-09-01,Male,Single,55,Premium,Czech Republic,Organic,Organic_C,Web,Standard
436,2024-08-01,2025-07-01,Male,Married,30,Medium,Spain,Paid Ads,Paid Ads_A,Android,Basic
437,2024-08-01,2025-06-01,Male,Single,54,Premium,France,Organic,Organic_C,Android,Standard
438,2024-08-01,2025-04-01,Female,Single,25,Low,Spain,Organic,Organic_B,Android,Standard
439,2024-07-01,,Male,Single,40,High,Italy,Paid Ads,Paid Ads_A,Android,Premium
440,2024-03-01,2024-06-01,Male,Single,28,Medium,France,Organic,Organic_C,Android,Basic
441,2024-01-01,2024-10-01,Female,Married,46,High,France,Organic,Organic_A,Android,Premium
442,2024-08-01,,Male,Married,30,Medium,Italy,Paid Ads,Paid Ads_C,Web,Standard
443,2024-01-01,2024-11-01,Male,Married,37,High,Switzerland,Paid Ads,Paid Ads_A,Android,Premium
444,2024-08-01,2025-09-01,Female,Single,28,Medium,Czech Republic,Organic,Organic_C,iOS,Basic
445,2024-04-01,2024-06-01,Female,Single,44,High,Spain,Paid Ads,Paid Ads_A,Web,Standard
446,2024-03-01,2024-06-01,Male,Single,28,Medium,Belgium,Paid Ads,Paid Ads_C,Web,Standard
447,2024-03-01,,Female,Single,51,Premium,Spain,Organic,Organic_B,iOS,Standard
448,2024-06-01,2024-10-01,Male,Married,25,Low,Portugal,Organic,Organic_C,Android,Standard
449,2024-07-01,2024-11-01,Female,Married,21,Low,Belgium,Paid Ads,Paid Ads_C,Android,Standard
450,2024-06-01,2024-12-01,Male,Single,44,High,Spain,Paid Ads,Paid Ads_B,iOS,Standard
451,2024-06-01,2024-07-01,Female,Married,29,Medium,Italy,Organic,Organic_B,Web,Basic
452,2024-06-01,2024-12-01,Male,Married,34,Medium,Sweden,Organic,Organic_C,Android,Basic
453,2024-06-01,2024-07-01,Female,Single,31,Medium,Italy,Organic,Organic_A,iOS,Standard
454,2024-06-01,,Female,Married,21,Low,Portugal,Organic,Organic_B,Android,Basic
455,2024-05-01,,Female,Single,34,Medium,Sweden,Referral,Referral_A,Android,Basic
456,2024-03-01,2024-06-01,Female,Single,47,High,France,Paid Ads,Paid Ads_B,iOS,Standard
457,2024-06-01,,Female,Single,45,High,Italy,Paid Ads,Paid Ads_C,Android,Standard
458,2024-08-01,,Female,Single,37,High,Spain,Organic,Organic_C,iOS,Standard
459,2024-03-01,2024-09-01,Female,Single,46,High,Italy,Organic,Organic_B,Android,Premium
460,2024-03-01,2024-05-01,Male,Single,24,Low,Netherlands,Referral,Referral_C,Android,Standard
461,2024-02-01,2025-01-01,Male,Single,31,Medium,Austria,Referral,Referral_A,Android,Basic
462,2024-05-01,,Female,Married,38,High,Switzerland,Paid Ads,Paid Ads_C,Android,Premium
463,2024-06-01,2024-12-01,Female,Married,33,Medium,Sweden,Organic,Organic_C,iOS,Basic
464,2024-01-01,2025-01-01,Male,Married,32,Medium,Spain,Paid Ads,Paid Ads_C,Android,Standard
465,2024-04-01,2024-07-01,Male,Single,22,Low,France,Paid Ads,Paid Ads_B,Web,Standard
466,2024-07-01,2025-03-01,Female,Single,18,,Switzerland,Referral,Referral_B,Android,Standard
467,2024-08-01,2025-03-01,Male,Single,43,High,Germany,Organic,Organic_C,iOS,Standard
468,2024-01-01,,Male,Single,37,High,Portugal,Referral,Referral_B,Android,Standard
469,2024-05-01,,Female,Single,44,High,Spain,Paid Ads,Paid Ads_A,Android,Premium
470,2024-04-01,2024-09-01,Female,Married,30,Medium,Poland,Paid Ads,Paid Ads_A,Android,Standard
471,2024-05-01,2025-04-01,Female,Married,27,Medium,France,Organic,Organic_A,Android,Standard
472,2024-08-01,2025-07-01,Male,Married,35,Medium,Italy,Paid Ads,Paid Ads_A,Android,Basic
473,2024-03-01,2024-06-01,Female,Single,43,High,Spain,Referral,Referral_C,Android,Standard
474,2024-04-01,2025-01-01,Female,Single,32,Medium,Italy,Organic,Organic_B,iOS,Standard
475,2024-03-01,2024-04-01,Male,Married,43,High,Sweden,Organic,Organic_A,Web,Standard
476,2024-08-01,2025-04-01,Female,Single,24,Low,Portugal,Paid Ads,Paid Ads_C,Android,Standard
477,2024-01-01,,Male,Single,33,Medium,Czech Republic,Paid Ads,Paid Ads_A,iOS,Basic
478,2024-08-01,2025-04-01,Male,Single,34,Medium,France,Paid Ads,Paid Ads_B,Android,Basic
479,2024-01-01,2024-12-01,Male,Single,47,High,Austria,Referral,Referral_B,iOS,Premium
480,2024-04-01,,Male,Single,37,High,Portugal,Paid Ads,Paid Ads_B,iOS,Premium
481,2024-04-01,2024-08-01,Male,Married,52,Premium,Netherlands,Paid Ads,Paid Ads_A,Android,Standard
482,2024-06-01,2024-09-01,Male,Married,21,Low,Germany,Organic,Organic_A,iOS,Standard
483,2024-05-01,2024-09-01,Female,Single,36,High,Sweden,Paid Ads,Paid Ads_A,Android,Standard
484,2024-06-01,,Female,Single,36,High,Switzerland,Organic,Organic_C,iOS,Standard
485,2024-05-01,2025-01-01,Female,Married,41,High,Netherlands,Referral,Referral_C,Android,Standard
486,2024-06-01,2024-10-01,Male,Single,26,Medium,Spain,Organic,Organic_B,iOS,Standard
487,2024-03-01,2024-06-01,Female,Single,51,Premium,Netherlands,Organic,Organic_B,Android,Premium
488,2024-04-01,2024-11-01,Male,Single,35,Medium,France,Referral,Referral_A,Android,Standard
489,2024-01-01,2024-12-01,Female,Single,24,Low,Germany,Referral,Referral_B,iOS,Standard
490,2024-05-01,,Male,Married,34,Medium,Czech Republic,Organic,Organic_B,iOS,Basic
491,2024-08-01,2025-05-01,Female,Married,31,Medium,Netherlands,Organic,Organic_C,Android,Basic
492,2024-05-01,,Male,Single,62,Premium,Sweden,Referral,Referral_B,Android,Premium
493,2024-01-01,2024-09-01,Female,Single,45,High,Poland,Paid Ads,Paid Ads_A,Android,Standard
494,2024-06-01,,Male,Single,35,Medium,Sweden,Referral,Referral_C,Android,Standard
495,2024-05-01,2024-12-01,Female,Single,33,Medium,Italy,Paid Ads,Paid Ads_A,Android,Basic
496,2024-07-01,2025-04-01,Male,Married,44,High,Netherlands,Organic,Organic_A,iOS,Premium
497,2024-03-01,2024-06-01,Female,Married,44,High,Germany,Organic,Organic_C,Android,Standard
498,2024-04-01,2024-07-01,Female,Single,18,,Italy,Paid Ads,Paid Ads_A,Android,Standard
499,2024-01-01,2024-12-01,Female,Married,41,High,Spain,Referral,Referral_B,iOS,Standard
500,2024-04-01,2024-09-01,Male,Married,35,Medium,Poland,Paid Ads,Paid Ads_B,iOS,Standard
501,2024-07-01,2025-01-01,Male,Married,21,Low,Italy,Organic,Organic_C,iOS,Basic
502,2024-05-01,2024-12-01,Male,Single,43,High,Sweden,Paid Ads,Paid Ads_B,Android,Standard
503,2024-05-01,2025-02-01,Male,Single,57,Premium,Poland,Paid Ads,Paid Ads_A,iOS,Premium
504,2024-08-01,,Male,Married,40,High,Belgium,Paid Ads,Paid Ads_C,Android,Standard
505,2024-07-01,,Female,Single,46,High,Poland,Paid Ads,Paid Ads_C,Android,Premium
506,2024-01-01,,Male,Married,53,Premium,Sweden,Organic,Organic_A,Android,Standard
507,2024-08-01,,Female,Married,26,Medium,Germany,Organic,Organic_A,Android,Standard
508,2024-03-01,2024-05-01,Female,Married,18,,Italy,Paid Ads,Paid Ads_A,Android,Standard
509,2024-08-01,2024-11-01,Male,Single,41,High,Italy,Organic,Organic_C,Android,Premium
510,2024-02-01,,Female,Married,32,Medium,Switzerland,Organic,Organic_C,iOS,Basic
511,2024-01-01,2025-01-01,Male,Single,21,Low,Switzerland,Organic,Organic_A,Android,Standard
512,2024-02-01,2024-09-01,Male,Married,34,Medium,Italy,Referral,Referral_C,Android,Basic
513,2024-07-01,2024-12-01,Male,Single,42,High,Netherlands,Organic,Organic_A,iOS,Standard
514,2024-06-01,2024-10-01,Female,Single,33,Medium,Austria,Organic,Organic_B,Android,Basic
515,2024-02-01,,Male,Married,27,Medium,Czech Republic,Paid Ads,Paid Ads_C,iOS,Standard
516,2024-03-01,2024-09-01,Male,Single,32,Medium,Netherlands,Organic,Organic_C,Android,Basic
